"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00023174","2025-01-01",,,,,,,,,,"1.8",,,,,,,,,,,,,,,,,,,,,," 1517","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.8",,,"15.0","8.3",,,,"  240","  220",,,,,,,,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-02",,,,,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,," 1319","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0",,,"21.7","8.3",,,,"  260","  300",,,,,,,,"5.4","7.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-03",,,,,,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,," 1258","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.7",,,"16.1","9.4",,,,"  270","  260",,,,,,,,"7.6","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-04",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,," 1309","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.9",,,"16.7","8.9",,,,"  250","  240",,,,,,,,"5.4","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-05",,,,,,,,,,"1.8",,,,,,,,,,,,,,,,,,,,,," 1406","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3",,,"23.9","7.2",,,,"  260","  280",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-06",,,,,,,,,,"1.3",,,,,,,,,,,,,,,,,,,,,," 1432","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.1",,,"21.7","8.3",,,,"  240","  250",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-07",,,,,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,," 2157","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.3",,,"22.8","9.4",,,,"   30","   20",,,,,,,,"13.4","21.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-08",,,,,,,,,,"4.7",,,,,,,,,,,,,,,,,,,,,," 0932","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.4",,,"22.8","11.7",,,,"   30","   10",,,,,,,,"11.2","16.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-09",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,," 1422","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.0",,,"20.0","7.8",,,,"  270","  270",,,,,,,,"5.4","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-10",,,,,,,,,,"1.6",,,,,,,,,,,,,,,,,,,,,," 1602","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"21.1","7.8",,,,"  270","  190",,,,,,,,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-11",,,,,,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,," 1249","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.7",,,"18.9","7.8",,,,"  240","  260",,,,,,,,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-12",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,," 1709","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"20.6","7.8",,,,"  230","  230",,,,,,,,"6.7","10.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-13",,,,,,,,,,"1.6",,,,,,,,,,,,,,,,,,,,,," 1449","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0",,,"20.0","6.1",,,,"  130","  200",,,,,,,,"6.3","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-14",,,,,,,,,,"2.1",,,,,,,,,,,,,,,,,,,,,," 1251","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.8",,,"18.9","5.0",,,,"  270","  250",,,,,,,,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-15",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1414","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.7",,,"22.2","6.7",,,,"  280","  280",,,,,,,,"6.7","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-16",,,,,,,,,,"2.9",,,,,,,,,,,,,,,,,,,,,," 1413","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"19.4","8.9",,,,"  260","  220",,,,,,,,"7.2","10.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-17",,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,," 1522","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0",,,"15.6","7.2",,,,"  250","  230",,,,,,,,"5.8","10.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-18",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1744","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.2",,,"16.7","8.9",,,,"  280","  280",,,,,,,,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-19",,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,," 1414","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.4",,,"15.0","7.2",,,,"  270","  210",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-20",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,," 1708","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.4",,,"22.2","10.0",,,,"  100","  100",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-21",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,," 1651","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.2",,,"21.1","5.0",,,,"  260","  230",,,,,,,,"6.3","7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-22",,,,,,,,,,"1.7",,,,,,,,,,,,,,,,,,,,,," 0924","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.9",,,"23.3","10.0",,,,"  260","  360",,,,,,,,"4.5","6.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-23",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,," 1152","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.4",,,"26.7","8.3",,,,"  260","  200",,,,,,,,"6.3","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-24",,,,,,,,,,"3.3",,,,,,,,,,,,,,,,,,,,,," 1325","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.9",,,"22.2","11.7",,,,"  270","  230",,,,,,,,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-25",,,,,,,,,,"3.8",,,,,,,,,,,,,,,,,,,,,," 1034","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.9",,,"16.7","7.8",,,,"  240","  160",,,,,,,,"6.7","11.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-26",,,,,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,," 2250","15.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.1",,,"14.4","9.4",,,,"  270","  340",,,,,,,,"7.6","12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-27",,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,," 1539","8.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9",,,"15.0","8.3",,,,"  260","  250",,,,,,,,"6.7","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-28",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1526","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.2",,,"16.1","6.7",,,,"  240","  220",,,,,,,,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-29",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1533","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0",,,"16.1","8.9",,,,"  270","  250",,,,,,,,"7.2","9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-30",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1550","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.2",,,"13.9","10.0",,,,"  250","  250",,,,,,,,"5.4","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-01-31",,,,,,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,," 1539","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.5",,,"15.6","6.7",,,,"  270","  270",,,,,,,,"8.1","10.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-01",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.9",,,"18.9","8.9",,,,"  240","  250",,,,,,,,"6.7","8.5",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-02",,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.6",,,"18.9","11.7",,,,"  240","  300",,,,,,,,"6.3","7.6",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-03",,,,,,,,,,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.1",,,"15.0","10.6",,,,"  270","  290",,,,,,,,"7.6","9.8",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-04",,,,,,,,,,"2.7",,,,,,,,,,,,,,,,,,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6",,,"17.8","9.4",,,,"   30","   10",,,,,,,,"5.8","10.7",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-05",,,,,,,,,,"3.4",,,,,,,,,,,,,,,,,,,,,,,"8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9",,,"17.2","11.7",,,,"  230","   40",,,,,,,,"6.3","8.9",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-06",,,,,,,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,,"6.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.8",,,"16.7","10.0",,,,"  180","  140",,,,,,,,"7.6","11.6",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-07",,,,,,,,,,"4.7",,,,,,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.2",,,"15.6","10.0",,,,"  270","  250",,,,,,,,"7.2","9.8",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-08",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.6",,,"16.7","8.9",,,,"  260","  250",,,,,,,,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-09",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3",,,"18.9","9.4",,,,"  260","  260",,,,,,,,"7.2","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-10",,,,,,,,,,"2.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.1",,,"16.7","7.8",,,,"  260","  210",,,,,,,,"6.7","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-11",,,,,,,,,,"4.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.7",,,"15.6","10.0",,,,"  260","  260",,,,,,,,"10.3","12.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-12",,,,,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0",,,"13.3","10.0",,,,"  260","  250",,,,,,,,"9.4","10.7",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-13",,,,,,,,,,"5.2",,,,,,,,,,,,,,,,,,,,,,,"48.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3",,,"15.6","12.2",,,,"  200","  190",,,,,,,,"9.8","15.7",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-14",,,,,,,,,,"6.7",,,,,,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.6",,,"16.1","11.7",,,,"  260","  250",,,,,,,,"12.5","16.1",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-15",,,,,,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6",,,"18.9","8.3",,,,"   10","  360",,,,,,,,"7.2","11.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-16",,,,,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.4",,,"20.6","9.4",,,,"  270","  270",,,,,,,,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-17",,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9",,,"18.3","8.3",,,,"  260","  220",,,,,,,,"5.8","8.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-18",,,,,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.8",,,"18.3","10.0",,,,"  270","  260",,,,,,,,"6.7","9.4",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-19",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.8",,,"18.3","10.0",,,,"  270","  280",,,,,,,,"6.7","9.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-20",,,,,,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.5",,,"18.9","10.0",,,,"  270","  270",,,,,,,,"7.2","8.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-21",,,,,,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.9",,,"23.3","11.7",,,,"  250","  250",,,,,,,,"7.2","8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-22",,,,,,,,,,"2.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6",,,"19.4","8.3",,,,"  260","  280",,,,,,,,"5.8","8.5",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-23",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.9",,,"21.7","9.4",,,,"  250","  260",,,,,,,,"6.7","8.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-24",,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.6",,,"20.6","10.0",,,,"  240","  240",,,,,,,,"7.2","8.9",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-25",,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.4",,,"21.1","11.1",,,,"  260","  250",,,,,,,,"6.3","8.5",,,,"    1","    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-26",,,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3",,,"18.3","11.1",,,,"  260","  250",,,,,,,,"5.8","7.6",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-27",,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.1",,,"30.0","10.0",,,,"  240","  250",,,,,,,,"9.8","13.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-02-28",,,,,,,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.2",,,"20.6","12.2",,,,"  240","  230",,,,,,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-01",,,,,,,,,,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3",,,"16.7","12.8",,,,"  240","  230",,,,,,,,"10.7","12.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-02",,,,,,,,,,"6.7",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.4",,,"17.2","11.7",,,,"  260","  260",,,,,,,,"15.7","19.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-03",,,,,,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.1",,,"17.2","10.0",,,,"  260","  260",,,,,,,,"13.0","14.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-04",,,,,,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.4",,,"17.8","10.0",,,,"  260","  260",,,,,,,,"8.9","11.2",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-05",,,,,,,,,,"2.9",,,,,,,,,,,,,,,,,,,,,,,"11.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.2",,,"14.4","10.0",,,,"  260","  270",,,,,,,,"11.6","14.8",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-06",,,,,,,,,,"7.8",,,,,,,,,,,,,,,,,,,,,,,"1.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.4",,,"13.3","8.9",,,,"  260","  260",,,,,,,,"14.3","17.9",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-07",,,,,,,,,,"5.1",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9",,,"15.6","7.8",,,,"  260","  260",,,,,,,,"12.5","14.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","2025-03-08",,,,,,,,,,"2.9",,,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.1",,,"16.7","7.2",,,,"  270","  270",,,,,,,,"6.3","8.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
